order_id,customer_id,product_id,order_date,quantity,unit_price,status
O000518,C0033,P0055,2023-05-25,2,354.2,returned
O002258,C0269,P0031,2023-03-25,3,352.17,returned
O001709,C0021,P0043,2022-10-28,1,160.6,completed
O000543,C0184,P0083,08/12/2022,1,247.31,completed
O000169,C0161,P0001,2023-10-09,1,330.27,completed
O001694,C0268,P0051,2023-07-16,0,294.31,returned
O000784,C0265,P0093,2023-05-23,4,29.5,returned
O000354,C0098,P0064,2024-04-18,0,130.9,completed
O003991,C0444,P0083,2022-12-16,2,207.47,completed
O004659,C0225,P0041,2022-11-19,2,275.82,cancelled
O002472,C0049,P0023,2022-07-01,1,89.75,completed
O000193,C0058,P0057,2023-05-10,-1,407.22,completed
O001934,C0470,P0098,2022-09-02,2,51.47,cancelled
O001273,C0361,P0062,2022-12-22,0,135.08,cancelled
O000690,C0477,P0081,10/26/2023,1,31.8,returned
O001554,C0207,P0011,2022-10-27,0,455.25,completed
O002827,C0149,P0047,2023-01-30,1,424.11,completed
O003603,C0245,P0035,2023-01-15,0,444.96,returned
O001336,C0178,P0088,2023-12-21,0,91.28,cancelled
O004784,C0244,P0029,2022-05-13,-1,340.3,completed
O000955,C0488,P0092,2022-10-21,3,530.28,completed
O003860,C0008,P0038,2023-12-12,-1,449.05,completed
O000925,C0377,P0047,2022-08-12,2,479.33,completed
O001971,C0167,P0078,2023-06-17,2,264.09,cancelled
O002798,C0126,P0026,2023-08-12,2,196.89,completed
O001036,C0206,P0029,2022-05-09,2,327.01,cancelled
O003829,C0414,P0050,2024-03-22,1,376.9,cancelled
O001156,C0496,P0034,2023-03-09,0,557.32,completed
O001293,C0043,P0079,2023-08-31,2,162.19,cancelled
O004164,C0109,P0099,2024-06-13,-1,281.76,completed
O004275,C0151,P0049,2022-05-07,-1,472.73,completed
O002841,C0313,P0052,2024-04-22,3,89.76,completed
O002235,C0234,P0012,2023-04-17,-1,468.8,completed
O000574,C0148,P0094,2024-04-02,-1,506.62,returned
O004892,C0171,P0029,2023-04-30,2,386.9,completed
O000633,C0479,P0081,2022-10-02,0,24.74,returned
O001851,C0299,P0030,2023-08-14,2,280.67,cancelled
O002500,C0181,P0054,2023-05-31,1,497.7,completed
O003203,C0109,P0029,2023-10-21,2,340.28,cancelled
O003082,C0130,P0036,2022-08-28,1,243.78,completed
O004919,C0259,P0021,09/12/2023,-1,209.1,completed
O002543,C0149,P0078,2022-07-24,3,200.09,returned
O003392,C0025,P0041,2022-06-26,1,228.48,returned
O001816,C0491,P0073,2023-11-06,4,246.27,completed
O003620,C0249,P0039,2024-05-04,4,347.23,cancelled
O001612,C0442,P0015,2024-04-04,4,61.26,completed
O000332,C0113,P0055,2024-04-28,0,397.84,cancelled
O003206,C0033,P0048,2023-12-18,-1,44.62,completed
O002986,C0033,P0100,2024-02-04,-1,336.66,completed
O002068,C0360,P0074,2022-11-29,4,494.14,completed
O003504,C0229,P0033,2024-05-18,2,95.88,completed
O003263,C0302,P0042,2023-10-22,1,448.56,completed
O003086,C0264,P0090,2023-03-12,1,35.56,completed
O001216,C0339,P0070,2023-06-30,1,434.76,cancelled
O004959,C0099,P0025,2024-01-20,1,318.56,completed
O000904,C0151,P0092,2024-01-22,0,394.42,cancelled
O002682,C0120,P0044,2022-01-03,0,64.64,cancelled
O003718,C0043,P0063,2024-01-19,1,8.07,completed
O004759,C0176,P0041,2023-05-29,4,258.0,completed
O000449,,P0080,06/11/2022,3,229.69,cancelled
O001031,C0007,P0054,2022-09-08,1,414.77,completed
O001774,C0154,P0041,2023-01-27,0,270.59,completed
O000318,C0216,P0074,2023-10-18,4,416.11,completed
O000229,C0059,P0058,2023-07-29,1,198.81,cancelled
O003622,C0211,P0028,2024-03-06,2,472.75,completed
O002272,C0057,P0093,2022-03-22,4,38.86,completed
O002307,C0412,P0043,2023-05-07,1,195.99,completed
O000315,C0063,P0087,2022-01-21,0,254.09,cancelled
O003407,C0254,P0013,2023-01-17,4,96.82,cancelled
O004650,C0182,P0088,07/22/2022,1,80.6,completed
O003653,C0095,P0070,2022-04-10,1,347.29,completed
O004365,C0235,P0036,05/02/2023,2,213.99,returned
O003751,C0084,P0069,2024-03-31,3,306.16,completed
O000781,C0452,P0036,2024-05-26,2,224.7,cancelled
O000208,C0272,P0071,2023-05-26,1,116.52,returned
O002554,C0354,P0007,2023-09-17,1,427.65,returned
O000748,C0401,P0093,2023-04-09,4,37.57,completed
O002792,C0229,P0053,2022-06-22,3,382.45,completed
O001126,C0113,P0050,2022-04-19,1,457.07,cancelled
O002754,C0114,P0007,2022-05-01,0,388.16,returned
O001392,C0283,P0025,2022-01-24,0,342.28,completed
O000223,C0377,P0049,2022-07-11,1,333.78,completed
O004540,C0400,P0061,2022-05-30,-1,13.92,completed
O002179,C0083,P0016,2023-12-13,0,110.55,returned
O000603,C0361,P0093,2023-05-23,4,27.06,completed
O002849,C0334,P0099,2022-04-16,0,272.31,completed
O004336,C0092,P0063,2022-01-25,3,9.76,cancelled
O004097,C0060,P0020,2022-10-25,1,404.11,completed
O004554,C0197,P0078,2023-02-13,1,212.29,completed
O004771,C0439,P0087,2023-11-27,4,245.58,completed
O002471,C0294,P0029,2022-02-14,3,369.67,completed
O000457,C0246,P0022,2022-04-26,4,346.08,cancelled
O000211,C0494,P0038,2022-10-08,0,413.67,returned
O001149,C0291,P0045,2023-03-20,-1,402.72,returned
O004741,C0352,P0011,2023-12-27,3,481.3,completed
O001093,C0325,P0021,06/30/2024,4,224.27,completed
O004830,C0307,P0050,04/13/2022,3,320.62,returned
O000816,C0266,P0042,2023-01-19,-1,498.71,returned
O003755,C0295,P0082,2022-05-27,1,398.49,returned
O002879,C0049,P0078,2023-09-15,2,229.58,cancelled
O003497,C0120,P0010,2024-02-05,2,147.11,completed
O004390,C0383,P0035,2024-02-02,4,573.21,completed
O000029,C0271,P0041,2022-09-26,-1,282.53,cancelled
O003382,C0403,P0028,2023-02-11,1,462.01,returned
O001020,C0164,P0058,2024-03-07,1,241.49,returned
O000151,C0177,P0034,2023-08-24,4,524.64,completed
O000432,C0024,P0072,2023-03-01,0,371.73,completed
O002310,C0031,P0036,2022-05-19,1,233.61,completed
O003450,C0416,P0053,2022-04-07,2,467.19,completed
O002226,C0189,P0098,2023-06-20,1,40.0,completed
O001157,C0348,P0075,2023-08-01,0,289.48,completed
O002494,C0098,P0065,2022-01-01,1,480.64,completed
O000897,C0173,P0044,2023-09-11,0,72.42,completed
O002822,C0043,P0058,2023-02-10,0,252.31,completed
O000225,C0476,P0007,2022-02-10,1,468.42,completed
O003562,C0224,P0089,06/02/2023,4,437.91,returned
O001179,C0470,P0062,2023-02-08,1,113.03,completed
O004203,C0347,P0089,2024-06-02,2,459.75,completed
O004957,C0396,P0015,07/26/2022,4,63.83,returned
O000618,C0292,P0085,2023-05-15,1,196.72,returned
O000214,C0364,P0046,2023-05-31,4,126.6,returned
O000648,C0463,P0016,2023-10-17,4,128.84,returned
O003725,C0172,P0077,2024-06-04,3,110.32,returned
O003672,C0294,P0089,2022-09-17,0,524.43,completed
O000604,C0234,P0040,2023-01-30,3,204.3,completed
O001016,C0316,P0047,2023-01-01,1,514.04,completed
O000855,C0466,P0012,09/13/2022,4,353.85,completed
O002859,C0345,P0034,2023-03-08,2,435.26,cancelled
O001637,C0314,P0017,2023-12-02,0,275.0,completed
O004598,C0134,P0090,2022-05-25,2,34.98,returned
O001558,C0181,P0007,2023-01-30,2,476.87,returned
O003566,C0432,P0012,2024-06-25,1,525.19,completed
O001127,C0097,P0055,2022-07-27,0,327.96,cancelled
O004143,C0036,P0089,2022-02-03,1,540.84,completed
O003050,C0263,P0053,2023-01-01,0,520.07,completed
O001788,C0136,P0009,2022-06-17,1,358.15,completed
O002322,C0084,P0011,2023-02-01,0,512.1,completed
O000560,C0191,P0099,2022-08-21,-1,300.22,completed
O002788,C0359,P0062,2022-06-25,4,101.54,completed
O001124,C0097,P0044,2024-04-18,0,53.33,cancelled
O002499,C0319,P0078,2022-09-11,1,222.02,returned
O001942,C0058,P0077,12/09/2022,0,129.29,returned
O002183,C0243,P0051,2022-01-16,1,329.08,cancelled
O002615,C0016,P0064,2023-05-03,4,106.18,cancelled
O000434,C0175,P0073,04/27/2022,4,224.62,completed
O002827,C0149,P0047,2023-01-30,1,424.11,completed
O004931,C0067,P0085,2023-05-28,3,164.6,completed
O000072,C0363,P0002,2022-05-03,1,265.29,cancelled
O003897,C0296,P0081,2022-02-02,1,27.06,completed
O001792,C0116,P0056,2024-04-05,2,355.52,cancelled
O004041,C0124,P0028,2023-04-06,3,489.19,completed
O003148,C0195,P0055,01/13/2023,-1,331.5,cancelled
O004298,,P0006,2023-06-24,1,135.75,completed
O003720,C0208,P0060,2022-02-26,3,107.83,completed
O003974,C0130,P0005,2024-05-18,2,136.23,completed
O003830,,P0014,2023-04-15,2,181.77,returned
O002715,C0467,P0034,2024-06-20,3,528.41,cancelled
O000834,C0017,P0078,2023-11-23,1,226.02,completed
O001455,C0489,P0041,2023-07-08,4,318.59,completed
O003369,C0470,P0087,2024-04-21,1,231.86,completed
O002197,,P0070,2023-05-02,4,324.27,cancelled
O001255,C0295,P0041,2023-03-17,3,228.41,completed
O001605,C0087,P0033,2022-01-17,0,73.02,cancelled
O004695,C0490,P0086,2023-12-15,0,516.9,completed
O003563,C0221,P0029,2022-12-04,4,343.76,cancelled
O002872,C0070,P0033,2024-05-25,1,72.82,completed
O000558,C0336,P0042,2023-02-26,4,457.09,cancelled
O003266,C0035,P0070,2022-12-10,1,442.85,returned
O000377,C0114,P0051,2023-08-13,1,284.89,returned
O002691,C0024,P0014,2024-02-20,0,231.73,completed
O004603,C0126,P0064,2023-08-19,0,136.83,completed
O002565,C0386,P0069,06/25/2023,4,245.41,completed
O000608,C0500,P0026,2022-03-08,4,201.25,completed
O001583,C0115,P0082,2023-04-11,4,529.42,returned
O004537,C0101,P0013,2022-07-10,3,106.14,returned
O001603,C0347,P0020,2023-10-02,3,421.07,completed
O002449,C0469,P0095,2022-10-16,3,33.18,completed
O000716,C0133,P0046,2022-08-18,-1,136.83,cancelled
O000483,C0147,P0017,2024-04-08,1,272.39,completed
O003789,C0324,P0027,2023-04-04,1,251.07,returned
O004317,C0285,P0059,2022-08-12,0,225.88,completed
O001298,C0086,P0015,2022-06-15,1,61.75,completed
O000079,C0469,P0035,2022-09-12,0,549.45,completed
O002168,C0041,P0094,2022-03-14,-1,351.67,cancelled
O000200,C0212,P0071,04/16/2022,0,79.4,cancelled
O004167,C0089,P0013,2022-12-15,2,95.11,cancelled
O001877,C0322,P0068,2024-03-29,1,217.89,completed
O001045,C0078,P0011,10/25/2022,1,527.4,completed
O003255,C0141,P0028,2023-06-19,1,427.17,completed
O000667,C0377,P0010,12/27/2023,0,115.26,completed
O003049,C0448,P0030,2023-04-03,1,361.45,completed
O004389,C0412,P0032,09/08/2022,0,65.97,returned
O000338,C0432,P0019,2022-12-05,1,166.7,completed
O003666,C0492,P0032,2022-06-29,1,49.78,returned
O004883,C0259,P0057,2022-11-09,-1,489.72,completed
O002118,C0030,P0052,01/20/2022,1,83.77,completed
O002271,C0006,P0054,2024-06-11,1,532.43,completed
O000827,C0444,P0030,2023-04-29,1,373.03,completed
O002486,C0097,P0001,07/12/2023,0,312.72,completed
O001152,C0028,P0001,2024-04-25,1,327.35,completed
O003875,C0080,P0034,2024-04-28,1,527.63,returned
O000807,C0102,P0023,2022-02-14,1,71.58,completed
O004040,C0444,P0030,09/16/2022,1,287.94,completed
O001418,C0238,P0007,2023-08-23,-1,391.61,completed
O000462,C0059,P0060,05/06/2024,-1,108.1,returned
O002768,C0289,P0069,2022-01-28,4,348.23,completed
O004158,C0294,P0016,11/06/2023,-1,135.18,completed
O003271,C0419,P0001,2022-01-05,-1,341.47,returned
O001937,C0311,P0031,2023-07-12,1,390.73,completed
O004492,C0062,P0034,2024-04-19,3,426.23,completed
O002761,C0318,P0034,2024-06-22,2,485.19,cancelled
O001331,C0158,P0083,2024-06-17,2,242.66,completed
O003786,C0322,P0076,2022-02-16,4,194.63,cancelled
O002383,C0220,P0035,2023-01-13,1,402.86,completed
O001426,C0100,P0098,2022-12-17,1,40.68,completed
O003311,C0383,P0086,2022-04-07,1,449.19,returned
O000714,C0108,P0003,2022-11-07,2,254.17,completed
O003062,C0208,P0010,2022-03-20,1,145.53,completed
O002438,C0128,P0008,2024-02-08,4,102.91,completed
O004024,C0136,P0079,2022-06-01,0,169.6,completed
O002216,C0367,P0002,2024-04-01,-1,312.36,completed
O004381,C0492,P0090,2023-10-23,3,38.49,completed
O004978,C0055,P0029,02/13/2022,2,364.1,returned
O002694,C0040,P0057,2022-01-10,1,465.89,completed
O002702,C0008,P0033,2023-04-22,1,88.91,completed
O004004,C0084,P0081,2023-08-02,-1,26.78,completed
O003344,C0395,P0072,2024-03-02,0,293.89,completed
O003299,C0206,P0026,2023-05-23,1,211.7,completed
O004874,C0481,P0057,2023-07-08,4,510.87,cancelled
O000077,C0440,P0032,2022-01-03,1,49.28,completed
O001397,C0442,P0054,2024-06-06,-1,570.63,cancelled
O001276,C0138,P0029,2022-09-24,1,319.84,completed
O003009,C0256,P0029,2022-01-15,4,351.71,completed
O003125,C0329,P0019,2022-07-08,4,222.85,completed
O004288,C0406,P0090,01/13/2024,1,37.14,completed
O000832,C0196,P0051,2022-12-05,0,273.71,returned
O004338,C0042,P0014,2022-04-07,1,187.52,completed
O000979,C0359,P0079,2023-05-01,1,124.65,cancelled
O002430,C0225,P0009,2023-10-25,-1,397.97,completed
O002798,C0126,P0026,2023-08-12,2,196.89,completed
O000565,C0394,P0059,2023-02-19,-1,267.58,cancelled
O002514,C0072,P0006,2022-06-17,0,109.0,cancelled
O001233,C0319,P0048,2023-04-27,3,38.76,cancelled
O001376,,P0042,2022-04-10,2,408.35,cancelled
O004092,,P0062,2023-08-20,1,124.03,completed
O000170,C0251,P0100,2023-08-14,1,281.05,returned
O000173,C0160,P0050,2022-08-20,4,384.59,completed
O003938,C0376,P0072,2023-06-10,4,378.98,cancelled
O001460,C0062,P0095,2022-06-16,2,40.25,completed
O002633,C0293,P0038,2022-04-01,1,441.81,completed
O001129,C0015,P0068,2022-07-11,3,266.76,cancelled
O000069,C0159,P0027,2022-10-12,1,317.54,completed
O001166,C0360,P0019,2024-01-28,1,207.72,completed
O000947,C0186,P0100,2022-12-04,1,305.98,completed
O001240,C0186,P0072,2024-01-21,0,331.94,returned
O001789,C0059,P0059,2023-11-20,-1,256.97,completed
O001567,C0060,P0063,2023-10-15,1,7.07,completed
O001503,C0327,P0099,2023-03-08,1,240.58,completed
O001407,C0015,P0075,2022-09-21,2,311.65,completed
O000353,C0398,P0042,2024-05-27,4,500.27,cancelled
O000470,C0365,P0049,2023-10-03,4,398.32,completed
O001754,C0087,P0027,2024-05-07,0,236.79,completed
O004905,C0162,P0034,2022-03-04,-1,452.05,completed
O000057,C0375,P0014,2023-01-28,1,185.84,completed
O002911,C0351,P0081,2023-07-22,0,35.7,returned
O004864,C0212,P0058,2022-06-17,3,183.01,cancelled
O000479,C0351,P0075,10/08/2023,1,312.94,completed
O002375,C0194,P0080,2023-02-19,1,268.57,completed
O004444,C0350,P0061,2023-06-15,1,15.05,completed
O001913,C0161,P0006,2023-05-29,1,114.02,completed
O003947,C0237,P0091,2023-10-04,1,33.18,completed
O001515,C0171,P0069,2024-05-27,1,318.05,completed
O000351,C0036,P0058,2024-06-07,1,203.72,completed
O003141,C0032,P0073,03/18/2022,0,256.25,cancelled
O002675,C0340,P0008,2024-04-29,1,124.96,completed
O004316,C0008,P0027,2022-02-11,-1,286.73,cancelled
O002431,C0431,P0020,2022-11-06,2,444.49,completed
O000627,C0086,P0047,2023-05-24,4,522.14,completed
O003703,C0307,P0018,2024-03-08,1,217.57,completed
O000191,C0483,P0014,2022-05-16,1,194.08,cancelled
O003351,C0033,P0043,2022-09-05,1,169.36,completed
O001936,C0365,P0068,2022-04-03,1,268.26,completed
O002583,C0249,P0004,2022-09-03,-1,98.07,returned
O001196,C0017,P0034,2023-10-31,1,419.97,completed
O002283,C0280,P0057,03/02/2022,1,493.11,completed
O002525,C0068,P0006,2022-11-07,3,108.85,completed
O001404,C0076,P0004,2024-02-19,1,76.29,completed
O004206,C0327,P0005,2023-03-21,0,133.25,completed
O002546,C0260,P0023,2022-02-08,-1,90.72,completed
O004966,C0086,P0021,2022-06-22,4,229.32,completed
O002275,C0477,P0096,2023-07-18,1,66.64,completed
O002364,C0087,P0089,2022-08-29,1,536.99,cancelled
O002550,C0263,P0014,2022-02-21,1,189.28,completed
O002368,C0404,P0098,2023-02-03,-1,45.67,completed
O003883,C0447,P0015,2023-03-22,1,62.82,completed
O001345,C0454,P0090,2022-06-20,3,41.39,cancelled
O003656,C0380,P0001,2023-01-22,1,334.46,completed
O003476,C0265,P0056,2023-11-14,0,350.74,cancelled
O003806,C0298,P0029,2022-01-29,1,316.15,cancelled
O003416,C0354,P0098,2023-02-16,2,42.74,completed
O003308,,P0045,2024-02-27,-1,512.35,completed
O002981,C0458,P0017,2023-08-28,3,228.39,cancelled
O002765,C0116,P0075,2024-03-26,1,338.89,cancelled
O002213,C0365,P0028,2023-06-14,1,373.8,completed
O002683,C0371,P0067,2024-06-14,1,306.18,cancelled
O004205,C0349,P0004,03/09/2024,1,73.08,returned
O004756,C0126,P0012,07/27/2022,1,396.13,completed
O004076,C0144,P0026,2022-07-31,-1,180.4,completed
O001340,C0173,P0013,2023-05-02,4,96.44,completed
O000998,C0448,P0083,2022-05-17,3,245.74,completed
O001839,C0474,P0045,2022-07-18,-1,357.21,returned
O001458,C0195,P0057,2023-03-31,2,477.52,returned
O002384,,P0086,2022-12-04,0,387.83,cancelled
O004730,C0016,P0035,2022-02-17,2,403.08,completed
O001970,C0090,P0040,2022-02-01,-1,194.77,completed
O004605,C0499,P0056,2023-02-17,1,391.11,cancelled
O003558,C0362,P0081,2023-11-25,1,35.41,returned
O000189,C0191,P0024,2022-10-02,1,335.74,returned
O002568,C0427,P0060,2023-10-08,1,119.8,completed
O002563,C0405,P0027,2022-12-03,1,258.94,completed
O001744,C0058,P0080,2022-03-03,1,244.04,completed
O001617,C0002,P0088,04/04/2022,1,72.9,completed
O000815,C0405,P0009,2024-03-14,-1,349.82,cancelled
O000664,C0215,P0019,2024-01-15,2,164.48,completed
O001815,C0402,P0042,2023-11-06,0,450.38,returned
O004909,C0274,P0050,2024-01-31,-1,451.64,completed
O003541,C0171,P0046,2022-09-13,1,116.72,completed
O002114,C0179,P0068,2023-03-22,1,291.09,returned
O001742,C0022,P0036,2024-02-18,1,216.05,completed
O004749,,P0086,2022-02-17,4,507.64,completed
O004599,C0364,P0087,2024-06-08,1,186.3,cancelled
O001069,C0231,P0017,2022-09-27,1,286.38,cancelled
O001672,C0235,P0078,2024-01-08,4,250.11,returned
O002184,C0448,P0074,2022-05-11,2,449.12,returned
O000884,C0484,P0033,2022-09-25,-1,74.87,completed
O002292,C0262,P0002,2023-07-24,0,263.78,completed
O003481,,P0013,2022-03-20,0,105.14,completed
O000788,C0431,P0014,2024-03-27,4,198.71,completed
O001746,C0284,P0098,2022-06-05,1,40.46,returned
O000011,C0165,P0089,2022-05-20,3,426.53,returned
O003863,C0065,P0084,01/06/2023,4,355.88,completed
O004517,C0055,P0096,2023-05-23,4,58.3,cancelled
O004898,C0447,P0019,07/28/2022,3,168.97,completed
O002566,C0428,P0036,2023-09-17,-1,301.94,completed
O004822,C0160,P0056,2023-06-02,1,426.69,completed
O000346,C0256,P0080,2022-09-12,1,209.84,completed
O001271,C0058,P0097,2022-04-09,2,322.33,returned
O000699,C0156,P0079,2024-06-08,-1,134.91,returned
O001183,C0373,P0097,2022-04-18,1,346.75,completed
O000458,C0208,P0014,2022-05-11,1,186.84,completed
O004711,C0201,P0038,2022-06-30,2,451.5,completed
O002167,C0185,P0049,05/15/2024,-1,472.57,completed
O003818,C0129,P0051,12/12/2023,1,290.64,returned
O004772,C0082,P0017,2023-07-07,-1,230.93,completed
O002133,C0462,P0015,2023-06-01,-1,63.1,completed
O001981,C0039,P0025,2023-05-31,2,337.95,completed
O000751,C0331,P0022,2024-01-24,3,410.52,completed
O004896,C0094,P0025,07/24/2023,0,283.93,completed
O001843,C0333,P0096,2022-01-18,4,73.02,returned
O002461,C0393,P0045,2023-09-21,0,364.53,completed
O002797,C0332,P0092,05/04/2023,3,410.69,completed
O001301,C0073,P0088,2023-08-01,1,71.96,completed
O004046,C0193,P0056,2023-06-10,0,333.0,completed
O002832,C0112,P0043,2023-03-18,4,177.11,completed
O004865,C0232,P0007,2022-09-14,0,461.69,completed
O000745,C0061,P0048,2023-06-20,1,43.66,completed
O001837,C0199,P0070,2022-12-28,1,463.39,cancelled
O001702,C0441,P0097,12/19/2023,-1,296.1,cancelled
O002908,C0010,P0032,2022-05-01,3,62.72,cancelled
O000187,C0219,P0013,2023-01-04,4,125.73,completed
O000778,C0101,P0082,2022-08-03,1,464.5,cancelled
O000337,C0176,P0064,2023-05-21,2,141.89,completed
O001431,C0218,P0098,2023-04-06,3,44.06,returned
O000099,C0421,P0064,2022-06-22,0,96.05,completed
O004705,C0485,P0059,2024-04-10,-1,215.76,completed
O002662,C0044,P0032,2022-01-25,1,60.75,completed
O004816,C0113,P0020,2022-02-17,1,434.63,completed
O000505,C0077,P0001,2022-01-20,-1,395.04,completed
O002137,,P0070,2022-06-26,1,322.07,returned
O003571,C0415,P0007,2022-09-23,-1,499.38,returned
O003194,C0318,P0087,2022-08-15,1,222.94,completed
O004038,C0185,P0052,2022-05-02,1,74.11,completed
O001388,C0205,P0069,2022-06-10,1,328.5,completed
O001606,C0164,P0007,2022-01-25,-1,447.43,completed
O000802,C0437,P0043,2023-09-07,4,173.13,completed
O003005,C0299,P0082,2022-10-03,1,400.55,cancelled
O003954,C0298,P0044,2022-07-13,0,51.42,completed
O004527,C0398,P0063,2022-05-20,3,7.71,completed
O004003,C0015,P0002,2023-05-24,4,290.84,completed
O001349,C0003,P0045,2023-12-03,4,369.55,returned
O002027,C0208,P0011,2022-04-16,4,490.71,completed
O004325,C0279,P0030,2022-02-03,3,286.9,completed
O001246,C0427,P0089,05/10/2022,1,419.95,cancelled
O002052,C0436,P0079,2022-11-07,3,136.19,returned
O002380,C0090,P0008,2024-03-04,0,118.78,returned
O000141,C0293,P0005,2023-01-28,-1,120.44,cancelled
O001886,C0473,P0016,2022-04-06,4,106.41,cancelled
O003841,C0261,P0009,2024-03-04,3,398.21,completed
O004323,,P0039,2022-07-30,2,333.63,cancelled
O001139,C0452,P0087,07/01/2022,3,236.7,completed
O004413,C0189,P0066,2023-09-08,2,260.62,cancelled
O001812,C0223,P0083,2024-01-06,-1,220.04,cancelled
